"colony_id","spp","species","year","area_cm2","competition_id","competition_number","competition_outliner_name","competition_taxon","competition_growthform","competition_length_cm","competition","competition_type","competition_outcome"
288,"AS","Acropora humilis",2009,189.150508660656,2915,5,"mariana","Favid","Massive",1.366326495,"certain","Overtop","won"
288,"AS","Acropora humilis",2010,177.74665934649,4378,4,"mariana","Favid","Massive",1.89595136,"certain","Standoff","standoff"
288,"AS","Acropora humilis",2010,177.74665934649,4375,1,"mariana","Acropora","Corymbose",6.701207394,"certain","Overtop","won"
288,"AS","Acropora humilis",2010,177.74665934649,4376,2,"mariana","Acropora","Tabular",0.980664497,"certain","Digestion","mutual_digestion"
288,"AS","Acropora humilis",2010,177.74665934649,4377,3,"mariana","Acropora","Corymbose",10.32966603,"uncertain","Other direct contact","standoff"
288,"AS","Acropora humilis",2011,111.26247220901,2917,1,"mariana","Acropora","Tabular",2.459618911,"certain","Digestion","lost"
288,"AS","Acropora humilis",2011,111.26247220901,2918,2,"mariana","Favid","Massive",3.173096152,"certain","Standoff","standoff"
288,"AS","Acropora humilis",2012,102.91552999543,2920,2,"mariana","Acropora","Branching",2.716714121,"certain","Overtop","lost"
288,"AS","Acropora humilis",2012,102.91552999543,2919,1,"mariana","Acropora","Tabular",0.933222408,"certain","Overtop","lost"
288,"AS","Acropora humilis",2013,77.0139227118991,4694,1,"mariana","Acropora","Branching",NA,"certain","Overtop","lost"
288,"AS","Acropora humilis",2013,77.0139227118991,4695,2,"mariana","Acropora","Tabular",NA,"certain","Overtop","lost"
288,"AS","Acropora humilis",2013,77.0139227118991,4696,3,"mariana","Favid","Encrusting",NA,"uncertain","Standoff","standoff"
289,"AS","Acropora humilis",2009,116.73541991182,2921,1,"mariana","Isopora","Encrusting",15.22338526,"certain","Overgrowth","lost"
289,"AS","Acropora humilis",2010,137.658998608305,2987,3,"mariana","Acropora","Tabular",1.738828593,"certain","Overtop","lost"
289,"AS","Acropora humilis",2010,137.658998608305,2985,1,"mariana","Isopora","Encrusting",2.716919676,"certain","Overgrowth","lost"
289,"AS","Acropora humilis",2010,137.658998608305,2986,2,"mariana","Isopora","Cuneiform",3.617384483,"certain","Overtop","lost"
289,"AS","Acropora humilis",2011,96.0599572407566,3664,2,"mariana","Isopora","Cuneiform",1.711249823,"certain","Digestion","lost"
289,"AS","Acropora humilis",2011,96.0599572407566,3663,1,"mariana","Isopora","Cuneiform",1.054880028,"certain","Digestion","mutual_digestion"
289,"AS","Acropora humilis",2011,96.0599572407566,3665,3,"mariana","Acropora","Tabular",29.39599011,"certain","Overtop","lost"
289,"AS","Acropora humilis",2012,155.157188920135,2989,2,"mariana","Isopora","Cuneiform",2.017878576,"certain","Overgrowth","lost"
289,"AS","Acropora humilis",2012,155.157188920135,2988,1,"mariana","Isopora","Cuneiform",5.481401505,"certain","Overgrowth","lost"
289,"AS","Acropora humilis",2012,155.157188920135,2990,3,"mariana","Acropora","Branching",2.349172073,"certain","Overtop","lost"
289,"AS","Acropora humilis",2012,155.157188920135,2991,4,"mariana","Isopora","Encrusting",3.162347022,"uncertain","Standoff","standoff"
289,"AS","Acropora humilis",2013,147.383082087979,4699,3,"mariana","Acropora","Tabular",NA,"certain","Overtop","lost"
289,"AS","Acropora humilis",2013,147.383082087979,4697,1,"mariana","Isopora","Cuneiform",NA,"uncertain","Overtop","lost"
289,"AS","Acropora humilis",2013,147.383082087979,4698,2,"mariana","Acropora","Branching",NA,"certain","Overtop","lost"
290,"AS","Acropora humilis",2009,749.162594276659,2925,4,"mariana","Isopora","Cuneiform",1.124426426,"uncertain","Digestion","lost"
290,"AS","Acropora humilis",2009,749.162594276659,2926,5,"mariana","Pocilloporid","Corymbose",4.421040266,"uncertain","Standoff","standoff"
290,"AS","Acropora humilis",2009,749.162594276659,2922,1,"mariana","Favid","Massive",15.71641482,"certain","Overtop","won"
290,"AS","Acropora humilis",2009,749.162594276659,2923,2,"mariana","Isopora","Cuneiform",15.74196996,"uncertain","Overtop","won"
290,"AS","Acropora humilis",2009,749.162594276659,2924,3,"mariana","Isopora","Cuneiform",6.337676219,"certain","Digestion","lost"
290,"AS","Acropora humilis",2010,702.337193784141,2957,4,"mariana","Favid","Massive",1.360767709,"uncertain","Standoff","standoff"
290,"AS","Acropora humilis",2010,702.337193784141,2954,1,"mariana","Isopora","Cuneiform",13.84229221,"certain","Overtop","won"
290,"AS","Acropora humilis",2010,702.337193784141,2955,2,"mariana","Isopora","Cuneiform",2.346151222,"certain","Overgrowth","lost"
290,"AS","Acropora humilis",2010,702.337193784141,2956,3,"mariana","Favid","Massive",16.93921183,"certain","Standoff","standoff"
290,"AS","Acropora humilis",2011,798.14550730546,3658,4,"mariana","Favid","Massive",15.20636588,"certain","Standoff","standoff"
290,"AS","Acropora humilis",2011,798.14550730546,3659,5,"mariana","Pocilloporid","Corymbose",1.025649311,"uncertain","Standoff","standoff"
290,"AS","Acropora humilis",2011,798.14550730546,3655,1,"mariana","Isopora","Cuneiform",13.31114432,"certain","Overtop","won"
290,"AS","Acropora humilis",2011,798.14550730546,3656,2,"mariana","Isopora","Cuneiform",1.895221554,"certain","Overgrowth","lost"
290,"AS","Acropora humilis",2011,798.14550730546,3657,3,"mariana","Isopora","Cuneiform",0.490527932,"uncertain","Overtop","won"
290,"AS","Acropora humilis",2012,938.072169509416,2962,4,"mariana","Isopora","Cuneiform",1.924716716,"uncertain","Standoff","standoff"
290,"AS","Acropora humilis",2012,938.072169509416,2959,1,"mariana","Favid","Massive",23.14471851,"certain","Overtop","won"
290,"AS","Acropora humilis",2012,938.072169509416,2960,2,"mariana","Pocilloporid","Corymbose",22.18236015,"certain","Overtop","won"
290,"AS","Acropora humilis",2012,938.072169509416,2961,3,"mariana","Isopora","Cuneiform",4.523084283,"uncertain","Standoff","standoff"
290,"AS","Acropora humilis",2013,832.660777229646,4700,1,"mariana","Isopora","Cuneiform",NA,"uncertain","Overtop","won"
290,"AS","Acropora humilis",2013,832.660777229646,4701,2,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
290,"AS","Acropora humilis",2013,832.660777229646,4702,3,"mariana","Favid","Massive",NA,"certain","Overtop","won"
290,"AS","Acropora humilis",2013,832.660777229646,4703,4,"mariana","Pocilloporid","Corymbose",NA,"certain","Overtop","won"
291,"AS","Acropora humilis",2009,471.814895924112,2927,1,"mariana","Favid","Massive",8.626529116,"uncertain","Standoff","standoff"
291,"AS","Acropora humilis",2009,471.814895924112,2928,2,"mariana","Isopora","Cuneiform",6.552844232,"uncertain","Standoff","standoff"
291,"AS","Acropora humilis",2009,471.814895924112,2929,3,"mariana","Isopora","Cuneiform",3.317895814,"uncertain","Standoff","standoff"
291,"AS","Acropora humilis",2012,50.8129584891186,3009,1,"mariana","Isopora","Cuneiform",4.577362165,"uncertain","Overtop","won"
292,"AS","Acropora humilis",2009,111.795019659167,2930,1,"mariana","Isopora","Encrusting",8.133948388,"certain","Standoff","standoff"
292,"AS","Acropora humilis",2010,156.622041187416,4399,1,"mariana","Isopora","Encrusting",17.68222523,"certain","Overtop","won"
293,"AS","Acropora humilis",2009,275.519439504119,4381,3,"mariana","Favid","Massive",6.891987816,"certain","Overtop","won"
293,"AS","Acropora humilis",2009,275.519439504119,4379,1,"mariana","Poritid","Encrusting",2.507917788,"certain","Standoff","standoff"
293,"AS","Acropora humilis",2009,275.519439504119,4380,2,"mariana","Acropora","Digitate",2.412195735,"certain","Standoff","standoff"
293,"AS","Acropora humilis",2010,343.342062093348,4395,3,"mariana","Favid","Massive",8.071347558,"certain","Overtop","won"
293,"AS","Acropora humilis",2010,343.342062093348,4393,1,"mariana","Acropora","Digitate",12.27658746,"certain","Overtop","won"
293,"AS","Acropora humilis",2010,343.342062093348,4394,2,"mariana","Acropora","Tabular",2.147837585,"uncertain","Standoff","standoff"
293,"AS","Acropora humilis",2011,430.491100941893,2947,3,"mariana","Favid","Massive",8.173112807,"certain","Overtop","won"
293,"AS","Acropora humilis",2011,430.491100941893,2948,4,"mariana","Poritid","Encrusting",3.849883253,"certain","Overtop","won"
293,"AS","Acropora humilis",2011,430.491100941893,2950,6,"mariana","Favid","Massive",2.587626449,"uncertain","Standoff","standoff"
293,"AS","Acropora humilis",2011,430.491100941893,2946,2,"mariana","Acropora","Tabular",1.609377425,"uncertain","Standoff","standoff"
293,"AS","Acropora humilis",2011,430.491100941893,2949,5,"mariana","Acropora","Branching",6.02727624,"uncertain","Overtop","won"
293,"AS","Acropora humilis",2011,430.491100941893,2945,1,"mariana","Acropora","Digitate",15.21019449,"certain","Overtop","won"
293,"AS","Acropora humilis",2012,390.003777983061,2952,2,"mariana","Acropora","Tabular",6.437675599,"uncertain","Overtop","won"
293,"AS","Acropora humilis",2012,390.003777983061,2951,1,"mariana","Acropora","Tabular",6.995607484,"uncertain","Overtop","won"
293,"AS","Acropora humilis",2012,390.003777983061,2953,3,"mariana","Favid","Massive",10.68654149,"certain","Overtop","won"
294,"AS","Acropora humilis",2009,122.954429312813,2932,2,"mariana","Isopora","Cuneiform",9.748416985,"certain","Digestion","lost"
294,"AS","Acropora humilis",2009,122.954429312813,2931,1,"mariana","Isopora","Cuneiform",12.19048478,"certain","Overtop","lost"
294,"AS","Acropora humilis",2010,206.278318743808,2933,1,"mariana","Isopora","Cuneiform",1.479761116,"certain","Digestion","lost"
294,"AS","Acropora humilis",2010,206.278318743808,2934,2,"mariana","Isopora","Cuneiform",35.64879052,"certain","Overtop","lost"
294,"AS","Acropora humilis",2010,206.278318743808,2935,3,"mariana","Isopora","Cuneiform",2.511109773,"certain","Digestion","lost"
294,"AS","Acropora humilis",2011,192.811329686938,3677,3,"mariana","Isopora","Cuneiform",7.445005967,"certain","Overtop","lost"
294,"AS","Acropora humilis",2011,192.811329686938,3678,4,"mariana","Isopora","Cuneiform",5.029869983,"certain","Overtop","won"
294,"AS","Acropora humilis",2011,192.811329686938,3679,5,"mariana","Acropora","Tabular",9.221428302,"certain","Overtop","won"
294,"AS","Acropora humilis",2011,192.811329686938,3676,2,"mariana","Isopora","Cuneiform",5.149628792,"certain","Digestion","lost"
294,"AS","Acropora humilis",2011,192.811329686938,3675,1,"mariana","Isopora","Cuneiform",0.798392061,"certain","Digestion","lost"
294,"AS","Acropora humilis",2011,192.811329686938,3680,6,"mariana","Acropora","Corymbose",17.96382137,"uncertain","Overtop","won"
294,"AS","Acropora humilis",2012,202.46340614979,3016,1,"mariana","Isopora","Cuneiform",5.298235676,"certain","Overtop","lost"
294,"AS","Acropora humilis",2012,202.46340614979,3020,5,"mariana","Isopora","Cuneiform",7.15977794,"uncertain","Standoff","standoff"
294,"AS","Acropora humilis",2012,202.46340614979,3017,2,"mariana","Isopora","Cuneiform",2.684916728,"certain","Digestion","lost"
294,"AS","Acropora humilis",2012,202.46340614979,3018,3,"mariana","Isopora","Cuneiform",23.55566942,"certain","Digestion","lost"
294,"AS","Acropora humilis",2012,202.46340614979,3019,4,"mariana","Isopora","Cuneiform",4.76125233,"certain","Digestion","lost"
294,"AS","Acropora humilis",2012,202.46340614979,3022,7,"mariana","Acropora","Tabular",1.897341154,"uncertain","Standoff","standoff"
294,"AS","Acropora humilis",2012,202.46340614979,3021,6,"mariana","Acropora","Tabular",11.09765581,"uncertain","Standoff","standoff"
294,"AS","Acropora humilis",2013,166.796662972932,4706,3,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
294,"AS","Acropora humilis",2013,166.796662972932,4704,1,"mariana","Isopora","Cuneiform",NA,"certain","Digestion","lost"
294,"AS","Acropora humilis",2013,166.796662972932,4705,2,"mariana","Isopora","Cuneiform",NA,"certain","Digestion","lost"
294,"AS","Acropora humilis",2013,166.796662972932,4707,4,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2009,464.082174139041,4384,3,"mariana","Isopora","Cuneiform",9.108069752,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2009,464.082174139041,4382,1,"mariana","Acropora","Digitate",44.03626385,"certain","Standoff","standoff"
295,"AS","Acropora humilis",2009,464.082174139041,4383,2,"mariana","Isopora","Cuneiform",8.411734144,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2009,464.082174139041,4388,7,"mariana","Erect calcareous macroalga","Non-coral",1.058430124,"uncertain","Overtop","lost"
295,"AS","Acropora humilis",2009,464.082174139041,4385,4,"mariana","Isopora","Cuneiform",4.651521861,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2009,464.082174139041,4386,5,"mariana","Acropora","Corymbose",6.016339653,"certain","Standoff","standoff"
295,"AS","Acropora humilis",2009,464.082174139041,4387,6,"mariana","Erect calcareous macroalga","Non-coral",13.31393682,"certain","Overtop","lost"
295,"AS","Acropora humilis",2010,572.507986364437,4389,1,"mariana","Isopora","Cuneiform",4.598382113,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2010,572.507986364437,4390,2,"mariana","Isopora","Cuneiform",4.921886382,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2010,572.507986364437,4391,3,"mariana","Isopora","Cuneiform",5.222283204,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2010,572.507986364437,4392,4,"mariana","Acropora","Digitate",55.22680025,"certain","Standoff","standoff"
295,"AS","Acropora humilis",2012,808.133514658444,4708,1,"mariana","Acropora","Digitate",NA,"certain","Standoff","standoff"
295,"AS","Acropora humilis",2012,808.133514658444,4709,2,"mariana","Acropora","Corymbose",NA,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2012,808.133514658444,4710,3,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2013,758.078902544769,4712,2,"mariana","Acropora","Corymbose",NA,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2013,758.078902544769,4711,1,"mariana","Acropora","Digitate",NA,"certain","Standoff","standoff"
295,"AS","Acropora humilis",2013,758.078902544769,4713,3,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
295,"AS","Acropora humilis",2013,758.078902544769,4714,4,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
297,"AS","Acropora humilis",2010,442.024703317995,3007,2,"mariana","Acropora","Tabular",8.630068474,"certain","Overtop","won"
297,"AS","Acropora humilis",2010,442.024703317995,3006,1,"mariana","Favid","Massive",11.69235084,"certain","Standoff","standoff"
297,"AS","Acropora humilis",2011,342.18812741003,3669,4,"mariana","Acropora","Tabular",10.32066685,"certain","Overtop","won"
297,"AS","Acropora humilis",2011,342.18812741003,3666,1,"mariana","Pocilloporid","Corymbose",2.222013261,"uncertain","Overtop","won"
297,"AS","Acropora humilis",2011,342.18812741003,3667,2,"mariana","Favid","Massive",7.689335362,"certain","Overtop","won"
297,"AS","Acropora humilis",2011,342.18812741003,3668,3,"mariana","Favid","Massive",12.80581326,"uncertain","Digestion","lost"
297,"AS","Acropora humilis",2011,342.18812741003,3670,5,"mariana","Poritid","Encrusting",1.28642873,"uncertain","Overtop","won"
297,"AS","Acropora humilis",2012,62.3106919538717,3008,1,"mariana","Favid","Massive",3.736645207,"uncertain","Standoff","standoff"
298,"GP","Goniastrea pectinata",2009,144.690064478434,3086,1,"mariana","Acropora","Corymbose",2.86191263,"uncertain","Standoff","standoff"
298,"GP","Goniastrea pectinata",2011,62.8558046094786,3071,1,"mariana","Acropora","Tabular",28.49684316,"certain","Overtop","lost"
298,"GP","Goniastrea pectinata",2011,62.8558046094786,3072,2,"mariana","Acropora","Tabular",8.203636668,"certain","Overtop","lost"
298,"GP","Goniastrea pectinata",2013,141.7379974705,4716,2,"mariana","Soft coral","Cuneiform",NA,"uncertain","Standoff","standoff"
298,"GP","Goniastrea pectinata",2013,141.7379974705,4715,1,"mariana","Isopora","Cuneiform",NA,"uncertain","Standoff","standoff"
299,"GP","Goniastrea pectinata",2009,90.3844094736564,3077,3,"mariana","Acropora","Tabular",6.633180805,"certain","Digestion","mutual_digestion"
299,"GP","Goniastrea pectinata",2009,90.3844094736564,3076,2,"mariana","Hydrocoral","Branching",1.243721401,"uncertain","Standoff","standoff"
299,"GP","Goniastrea pectinata",2009,90.3844094736564,3075,1,"mariana","Hydrocoral","Branching",1.98074149,"uncertain","Standoff","standoff"
299,"GP","Goniastrea pectinata",2010,79.4637428125463,3078,1,"mariana","Acropora","Tabular",11.2857807,"certain","Digestion","won"
299,"GP","Goniastrea pectinata",2011,81.6710861056804,3110,1,"mariana","Acropora","Tabular",11.51695639,"certain","Overtop","lost"
299,"GP","Goniastrea pectinata",2012,93.3030687654118,3111,1,"mariana","Acropora","Branching",1.571479729,"certain","Overtop","lost"
299,"GP","Goniastrea pectinata",2013,88.5591487195443,4717,1,"mariana","Pocilloporid","Corymbose",NA,"uncertain","Standoff","standoff"
300,"GP","Goniastrea pectinata",2009,25.7280654639753,3087,1,"mariana","Uncertain","Encrusting",4.88023735,"uncertain","Standoff","standoff"
300,"GP","Goniastrea pectinata",2009,25.7280654639753,3088,2,"mariana","Soft coral","Cuneiform",2.149628357,"uncertain","Standoff","standoff"
300,"GP","Goniastrea pectinata",2011,15.9816060750925,3684,1,"mariana","Soft coral","Cuneiform",0.369071219,"certain","Standoff","standoff"
